row_number	site_code	site_name	latitude	longitude	coord_precision	altitude	country	locality	site_comments	sampling_date	sampling_participants	sampling_methods	sampling_fixatives	sampling_target	habitat	access_points	sampling_comments	sampling_id	taxon_name	unclassified	taxon_rank	family	genus	specific_epithet	tax_id_confer	tax_id_addendum	identified_on_date	identified_by	specimen_quantity	content_description	type_status	occurrence_comments	occurrence_id	data_repository	collection	pub_DOI	pub_authors	pub_year	pub_title	pub_journal	pub_verbatim	gene	seq_specimen_identifier	accession_number	MOTU	sequence_id	seq_comments
17153	NA	Jaskinia Piętrowa (J.Olk.I-02b.152)	50.20362	19.80988	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25958	NA	Jaskinia Piętrowa (J.Olk.I-02b.152)	50.20362	19.80988	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30620	NA	Jaskinia Piętrowa (J.Olk.I-02b.152)	50.20362	19.80988	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Labulla thoracica	NA	species	Linyphiidae	Labulla	thoracica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17195	NA	Jaskinia Południowa (S-5.24 ex)	50.93722	15.90611	NA	NA	POL	Wojcieszów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3980	NA	Jaskinia pod Kościołem Wschodnia (J.Olk.I-02c.06)	50.22279	19.77183	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30627	NA	Jaskinia pod Kościołem Wschodnia (J.Olk.I-02c.06)	50.22279	19.77183	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Labulla thoracica	NA	species	Linyphiidae	Labulla	thoracica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6674	NA	Jaskinia pod Kościołem Zachodnia (J.Olk.I-02c.05)	50.22298	19.77177	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma egeria	NA	species	Linyphiidae	Porrhomma	egeria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11948	NA	Jaskinia pod Kościołem Zachodnia (J.Olk.I-02c.05)	50.22298	19.77177	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes leprosus	NA	species	Linyphiidae	Lepthyphantes	leprosus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3948	NA	Jaskinia w Żytniej Skale Górna (J.Olk.I-04.94)	50.1855	19.80164	NA	NA	POL	Jerzmanowice	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17129	NA	Jaskinia w Żytniej Skale Górna (J.Olk.I-04.94)	50.1855	19.80164	NA	NA	POL	Jerzmanowice	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25938	NA	Jaskinia w Żytniej Skale Górna (J.Olk.I-04.94)	50.1855	19.80164	NA	NA	POL	Jerzmanowice	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3937	NA	Jaskinia w Mącznej Skale Duża (J.Olk.I-04.51)	50.16428	19.81861	NA	NA	POL	Biały Kościół	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17116	NA	Jaskinia w Mącznej Skale Duża (J.Olk.I-04.51)	50.16428	19.81861	NA	NA	POL	Biały Kościół	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3936	NA	Jaskinia w Mącznej Skale Mała (J.Olk.I-04.53)	50.16425	19.81881	NA	NA	POL	Biały Kościół	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17115	NA	Jaskinia w Mącznej Skale Mała (J.Olk.I-04.53)	50.16425	19.81881	NA	NA	POL	Biały Kościół	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25928	NA	Jaskinia w Mącznej Skale Mała (J.Olk.I-04.53)	50.16425	19.81881	NA	NA	POL	Biały Kościół	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3152	NA	Jaskinia w Rogóżce (S-1.3 ex)	50.28747	16.64606	NA	NA	POL	Bystrzyca Kłodzka	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus cavernarum	NA	species	Linyphiidae	Centromerus	cavernarum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24300	NA	Jaskinia w Rogóżce (S-1.3 ex)	50.28747	16.64606	NA	NA	POL	Bystrzyca Kłodzka	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma rosenhaueri	NA	species	Linyphiidae	Porrhomma	rosenhaueri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3985	NA	Jaskinia z Kotłem (J.Cz.IV-04.80)	50.43167	19.68944	NA	NA	POL	Strzegowa	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30634	NA	Jaskinia z Kotłem (J.Cz.IV-04.80)	50.43167	19.68944	NA	NA	POL	Strzegowa	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Labulla thoracica	NA	species	Linyphiidae	Labulla	thoracica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3968	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6668	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma egeria	NA	species	Linyphiidae	Porrhomma	egeria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11942	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes leprosus	NA	species	Linyphiidae	Lepthyphantes	leprosus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17155	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20606	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22673	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Palliduphantes pallidus	NA	species	Linyphiidae	Palliduphantes	pallidus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25960	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30622	NA	Jaskinia Złodziejska (J.Olk.I-02b.148)	50.20399	19.81089	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Labulla thoracica	NA	species	Linyphiidae	Labulla	thoracica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17180	NA	Jaskinia Złodziejska w Skałach Kroczyckich (J.Cz.III-06.22)	50.58556	19.53528	NA	NA	POL	Kroczyce	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30636	NA	Jaskinia Złodziejska w Skałach Kroczyckich (J.Cz.III-06.22)	50.58556	19.53528	NA	NA	POL	Kroczyce	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Labulla thoracica	NA	species	Linyphiidae	Labulla	thoracica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3946	NA	Schronisko Bębłowskie Górne (J.Olk.I-04.74)	50.18117	19.78858	NA	NA	POL	Bębło	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17127	NA	Schronisko Bębłowskie Górne (J.Olk.I-04.74)	50.18117	19.78858	NA	NA	POL	Bębło	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25936	NA	Schronisko Bębłowskie Górne (J.Olk.I-04.74)	50.18117	19.78858	NA	NA	POL	Bębło	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17161	NA	Schronisko Iłowe (J.Olk.I-02c.102)	50.21329	19.80598	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9100	NA	Schronisko w Dłużcu (J.Cz.IV-05.10)	50.39889	19.70722	NA	NA	POL	Dłużec	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria ferruginea	NA	species	Agelenidae	Tegenaria	ferruginea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9104	NA	Schronisko w Górze Birów koło Podzamcza Północne (J.Cz.III-08.26)	50.46472	19.55111	NA	NA	POL	Podzamcze	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria ferruginea	NA	species	Agelenidae	Tegenaria	ferruginea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17176	NA	Schronisko w Górze Birów koło Podzamcza Północne (J.Cz.III-08.26)	50.46472	19.55111	NA	NA	POL	Podzamcze	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3986	NA	Schronisko w Górze Birów koło Podzamcza Zachodnie (J.Cz.III-08.28)	50.46389	19.55167	NA	NA	POL	Podzamcze	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3965	NA	Schronisko Większe (J.Olk.I-02b.155)	50.20357	19.80956	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6664	NA	Schronisko Większe (J.Olk.I-02b.155)	50.20357	19.80956	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma egeria	NA	species	Linyphiidae	Porrhomma	egeria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17151	NA	Schronisko Większe (J.Olk.I-02b.155)	50.20357	19.80956	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25956	NA	Schronisko Większe (J.Olk.I-02b.155)	50.20357	19.80956	NA	NA	POL	Sąspów	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17130	NA	Schronisko Wysokie w Żytniej Skale (J.Olk.I-04.97)	50.18611	19.8015	NA	NA	POL	Jerzmanowice	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25939	NA	Schronisko Wysokie w Żytniej Skale (J.Olk.I-04.97)	50.18611	19.8015	NA	NA	POL	Jerzmanowice	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3988	NA	System Jaskini Olsztyńskiej (J.Cz.I-03.25)	50.73083	19.28083	NA	NA	POL	Olsztyn	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6688	NA	System Jaskini Olsztyńskiej (J.Cz.I-03.25)	50.73083	19.28083	NA	NA	POL	Olsztyn	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma egeria	NA	species	Linyphiidae	Porrhomma	egeria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9109	NA	System Jaskini Olsztyńskiej (J.Cz.I-03.25)	50.73083	19.28083	NA	NA	POL	Olsztyn	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria ferruginea	NA	species	Agelenidae	Tegenaria	ferruginea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9110	NA	System Jaskini Olsztyńskiej (J.Cz.I-03.25)	50.73083	19.28083	NA	NA	POL	Olsztyn	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria ferruginea	NA	species	Agelenidae	Tegenaria	ferruginea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17187	NA	System Jaskini Olsztyńskiej (J.Cz.I-03.25)	50.73083	19.28083	NA	NA	POL	Olsztyn	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17100	NA	Szczelina Chochołowska (T.D-04.02)	49.24594	19.80087	NA	NA	POL	Dolina Chochołowska	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17103	NA	Szczelina Chochołowska (T.D-04.02)	49.24594	19.80087	NA	NA	POL	Dolina Chochołowska	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
